day,hour,time,p_B_DT_ht,p_B_CT_ht,p_Gr_St_ht,p_G_ht,p_P_ht,p_GB_ht,p_G_Gr_ht,p_R_ht,p_R_Gr_ht,p_R_St_ht,q_G_jht,q_P_jht,q_P_TOT_jht,e_H_ht,LMP,Reg Up Price,Reg Dn Price,Spin Price
352.0,15.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,47854.76361856284,-0.2972,10.0,9.95576,0.0
352.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47846.3549865861,8.2557,4.992500000000001,8.2975,0.0
352.0,17.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,48463.952188014,-2.8849,34.654735,6.504999999999999,0.0275
352.0,18.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,49081.54938944191,-4.5773,1.0802825000000003,5.199187500000001,0.0
352.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49073.14075746517,10.0284,1.0815100000000004,3.8699999999999997,0.0
352.0,20.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,49690.73795889308,3.0659,6.173575,3.8699999999999997,0.0
352.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49682.32932691633,9.6707,0.0,3.8699999999999997,0.0
352.0,22.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,48898.98117196285,14.9769,10.0,7.200000000000002,5.834825000000002
352.0,23.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,48115.63301700936,15.9638,6.9660625000000005,2.7699999999999996,1.582415
352.0,24.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,47332.284862055865,18.4433,8.590007499999997,2.4400000000000004,4.2728
353.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47323.87623007912,12.1617,2.64,0.42,0.0
353.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47315.46759810237,11.7908,2.39,0.0,0.0
353.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47307.05896612562,9.0667,4.944767499999998,0.42,3.3299999999999987
353.0,4.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,47924.65616755353,-9.2763,5.6424674999999995,0.0,1.7984149999999997
353.0,5.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,48542.25336898144,-1.3412,6.420894999999999,3.4772825,0.0
353.0,6.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,49159.85057040935,1.2949,11.2922625,0.6685500000000001,0.915
353.0,7.0,1.0,0.0,0.0,271.6203562977745,0.0,271.6203562977745,0.0,0.0,0.0,0.0,0.0,0.0,43.52356733582737,7295.8077012367285,49754.40279857209,7.5741,7.995,9.858165000000001,0.6597925
353.0,8.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,50372.0,1.4613,30.949999999999992,10.234092500000003,0.0
353.0,9.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,49588.65184504651,9.2449,67.33156,25.512012500000008,0.0
353.0,10.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,50206.24904647442,11.7291,1.7424999999999997,8.138369999999998,0.0
353.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50197.840414497674,16.0967,2.2104600000000003,0.0,0.25
353.0,12.0,1.0,0.0,0.0,0.0,227.9,0.0,0.0,227.9,0.0,0.0,0.0,11129.986341142383,0.0,0.0,49269.59584215503,16.1096,1.0,57.9371925,0.0
353.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49261.18721017829,18.4794,1.0,0.0,1.0
353.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49252.77857820154,14.1257,1.0,23.809434999999997,1.0
353.0,15.0,1.0,0.0,0.0,0.0,37.98333333333305,0.0,0.0,37.98333333333305,0.0,0.0,0.0,1854.995582949395,0.0,0.0,49091.06413307124,18.5312,4.43464,22.014422500000006,1.5825000000000002
353.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49082.655501094494,18.2394,8.4846375,4.101907499999999,0.0
353.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49074.24686911775,18.8709,8.3125,2.84,0.0275
353.0,18.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,48290.898714164265,26.4164,7.373702500000001,2.3975,0.0
353.0,19.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,47241.26888473079,29.0583,1.9899999999999995,2.465,0.0
353.0,20.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,46457.920729777295,24.3072,12.633377499999996,2.3975,0.0
353.0,21.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,45674.57257482381,22.1252,5.272500000000001,2.84,0.0
353.0,22.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,44891.22441987032,22.7215,6.05,2.8375,0.10250000000000002
353.0,23.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,44107.876264916835,23.7205,1.3118025,0.0,0.8118025000000001
353.0,24.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,43058.24643548335,84.577,3.7780025,0.0,2.1649999999999996
354.0,1.0,1.0,0.0,0.0,0.0,251.76928645077157,0.0,0.0,251.76928645077157,0.0,0.0,0.0,12295.68289755757,0.0,0.0,42033.663057747224,25.8564,3.0231850000000002,0.6,2.77
354.0,2.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,41250.314902793754,23.1035,1.5025000000000002,0.15929,0.0
354.0,3.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,40466.96674784026,21.1391,13.36,0.0,3.36
354.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40458.55811586352,18.2246,1.5275699999999999,0.0,0.0
354.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40450.14948388677,17.6556,4.114999999999999,6.0097,0.0
354.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40441.74085191003,15.9952,9.407797500000001,7.126032499999998,0.11000000000000003
354.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40433.33221993328,15.8826,4.914625,4.39,1.1449999999999998
354.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40424.92358795654,13.1274,15.451322500000002,9.93791,0.0
354.0,9.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,41042.52078938445,5.5491,24.125000000000004,10.0,0.0
354.0,10.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,41660.11799081235,10.7599,1.9899999999999995,10.629999999999999,0.0
354.0,11.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,42277.715192240255,-0.3283,1.9899999999999995,12.922592499999999,0.0
354.0,12.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,42895.312393668166,7.3812,2.225025,14.799345000000002,0.75
354.0,13.0,1.0,0.0,0.0,0.0,227.9,0.0,0.0,227.9,0.0,0.0,0.0,11129.986341142383,0.0,0.0,41967.06782132552,33.1323,5.3440625,18.930920000000004,0.75
354.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41958.65918934878,16.8899,1.9764599999999997,17.3518075,0.0
354.0,15.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,41175.311034395294,25.4661,22.384345,14.990000000000002,0.0
354.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41166.90240241855,14.3575,9.195,5.2958799999999995,0.0
354.0,17.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,41784.49960384651,10.5037,2.5925,7.647539999999999,2.5925
354.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41776.090971869766,13.0813,2.4278475,3.9600000000000004,2.4278475
354.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41767.68233989302,16.2912,0.0,2.4774999999999996,0.0
354.0,20.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,42385.27954132093,10.299,6.198165,2.23,6.198165
354.0,21.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,43002.87674274884,6.4289,4.030662499999999,3.4675000000000007,4.030662499999999
354.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42994.4681107721,15.9445,2.5475,3.285,2.5475
354.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42986.05947879535,18.978,2.2560700000000007,0.0,0.0
354.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42977.65084681861,17.5885,1.6069674999999997,1.8750000000000002,1.3674999999999997
355.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42969.24221484186,15.3346,2.1165824999999994,0.0,0.0
355.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42960.833582865074,13.0802,1.9899999999999995,0.0,0.0
355.0,3.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,43578.430784292985,11.0272,2.9330175000000014,0.0,0.9430175
355.0,4.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,44196.027985720895,4.9351,1.9899999999999995,0.0,0.0
355.0,5.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,44813.625187148806,7.8077,1.9900575,4.135,0.0
355.0,6.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,45431.222388576716,7.9344,6.254605000000001,1.3000000000000003,0.0
355.0,7.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,46048.81959000463,7.5323,25.023899999999998,2.9549999999999996,2.18638
355.0,8.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,46666.41679143253,10.0716,0.0,6.8773025,0.0
355.0,9.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,47284.01399286044,4.6698,3.0,6.852832499999999,0.0
355.0,10.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,47901.61119428835,-0.746,5.6062625,3.7119475000000004,0.0
355.0,11.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,48519.20839571625,-6.3415,1.8487425,4.768670000000001,0.0
355.0,12.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,49136.80559714416,0.374,3.005832500000001,25.484372500000006,1.0
355.0,13.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,49754.40279857207,8.8116,7.723335,7.351375,0.730835
355.0,14.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,50371.99999999998,12.0629,9.835382500000001,24.381815,0.0
355.0,15.0,1.0,0.0,0.0,0.0,226.40028630803414,0.0,0.0,226.40028630803414,0.0,0.0,0.0,11056.744186046157,0.0,0.0,49449.80851384652,20.3453,7.994999999999997,20.5770775,0.0
355.0,16.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,50067.40571527443,6.6951,11.567792500000001,15.990000000000002,3.0402074999999997
355.0,17.0,1.0,0.0,0.0,141.00023773255288,0.0,141.00023773255288,0.0,0.0,0.0,0.0,0.0,0.0,161.16890454890705,3787.3255813952073,50372.0,13.2124,-0.5323275000000003,5.324999999999999,-0.5323275000000003
355.0,18.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,49588.651845046516,29.1425,14.966792499999999,9.67,3.725235
355.0,19.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,48805.303690093024,22.0353,45.38536250000001,18.375000000000004,0.0
355.0,20.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,48021.95553513954,26.6671,6.11,3.5099999999999985,0.0
355.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48013.546903162794,20.2753,19.170000000000005,3.5099999999999985,0.11000000000000003
355.0,22.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,47230.19874820931,13.7072,48.745000000000005,10.0,0.11000000000000003
355.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47221.790116232565,17.4668,7.988464999999998,1.2756775000000002,2.74268
355.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47213.38148425582,21.7618,5.9043825,8.739999999999997,5.9043825
356.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47204.972852279076,21.8907,1.49,2.1725000000000008,0.0
356.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47196.56422030233,20.8815,1.8000000000000005,4.2288275,0.0
356.0,3.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,47814.16142173024,13.5386,4.622497499999999,5.009999999999999,4.369575
356.0,4.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,48431.758623158144,11.9669,3.1966225,4.156385,1.8066224999999998
356.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48423.3499911814,21.6846,5.285085,9.434335,3.792085
356.0,6.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,49040.9471926093,8.9716,3.02,2.785,2.8358974999999997
356.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49032.53856063256,24.8435,5.519999999999999,7.5,5.519999999999999
356.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49024.12992865581,24.1238,5.7416100000000005,10.0,0.0
356.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49015.72129667907,20.9926,5.639385,7.006244999999999,0.0
356.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49007.312664702324,16.2955,2.284789999999999,10.6734625,0.0
356.0,11.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,49624.909866130234,13.7943,2.9499999999999997,5.009999999999999,0.0
356.0,12.0,1.0,0.0,0.0,282.00161166279156,0.0,282.00161166279156,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898752,7574.651162790721,50242.507067558145,15.4506,3.622499999999999,5.009999999999999,0.0
356.0,13.0,1.0,0.0,0.0,0.0,227.9,0.0,0.0,227.9,0.0,0.0,0.0,11129.986341142381,0.0,0.0,49314.2624952155,43.0396,5.0,6.23385,0.0
356.0,14.0,1.0,0.0,0.0,0.0,227.89999999999995,0.0,0.0,227.89999999999995,0.0,0.0,0.0,11129.986341142381,0.0,0.0,48386.01792287286,36.0299,5.0,8.315632500000003,0.0
356.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48377.609290896115,18.3428,5.990000000000001,10.0,0.0
356.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48369.20065891937,18.8641,4.944999999999999,7.815244999999998,0.0
356.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48360.792026942625,17.9132,14.785407499999998,7.9975,0.0
356.0,18.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,48978.38922837053,11.4976,4.1840375,8.555,0.0
356.0,19.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,49595.98642979844,11.0885,2.6283674999999995,1.4925,0.7483675000000002
356.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49587.577797821694,19.4154,5.039089999999999,3.1924999999999994,0.0
356.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49579.16916584495,24.5694,4.5936125,3.1924999999999994,0.0
356.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49570.760533868204,19.6779,9.354619999999999,3.367500000000001,6.9020224999999975
356.0,23.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,48787.41237891471,25.9206,6.483752500000001,0.0,6.483752500000001
356.0,24.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,47737.78254948123,64.1398,9.34725,2.5775,1.0325
357.0,1.0,1.0,0.0,0.0,0.0,232.91260086666668,0.0,0.0,232.91260086666668,0.0,0.0,0.0,11374.782882885967,0.0,0.0,46789.30680611364,42.5155,3.1924999999999994,1.5399999999999998,1.0599999999999998
357.0,2.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,1562.7906976744187,0.0,0.0,46651.7415869741,25.9746,3.3000000000000007,0.0,1.0
357.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46643.33295499736,21.3669,13.372845,2.0275,13.279265
357.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46634.92432302061,16.0492,13.996675000000003,1.6306100000000006,12.256675
357.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46626.51569104387,17.9822,6.329999999999999,2.1625,4.130000000000001
357.0,6.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,47244.11289247178,2.9345,3.182400000000001,2.66,1.327175
357.0,7.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,47861.71009389969,-2.6758,4.630000000000001,4.27,4.0308725
357.0,8.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,48479.3072953276,1.7809,4.70364,7.9333750000000025,0.0
357.0,9.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,49096.90449675551,3.7376,1.6574999999999998,3.739112500000001,0.0
357.0,10.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,49714.50169818342,5.4606,2.9150000000000005,5.464937500000001,0.0
357.0,11.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,50332.09889961133,7.6889,10.025425,2.3341974999999997,5.11075
357.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50323.690267634585,17.061,3.9215999999999998,8.082265000000001,0.0
357.0,13.0,1.0,0.0,0.0,0.0,227.9,0.0,0.0,227.9,0.0,0.0,0.0,11129.986341142383,0.0,0.0,49395.44569529194,45.5266,0.0,3.775654999999999,0.0
357.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49387.0370633152,20.4271,0.0,2.311805,0.0
357.0,15.0,1.0,0.0,0.0,282.0016116627909,0.0,282.0016116627909,0.0,0.0,0.0,0.0,0.0,0.0,322.3670288898561,7574.651162790702,50004.63426474311,17.6658,7.703175000000002,18.792044999999995,0.6824
357.0,16.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,49221.28610978962,20.3162,15.050000000000002,7.110312499999999,10.0
357.0,17.0,1.0,0.0,0.0,0.0,257.9747997,0.0,0.0,257.9747997,0.0,0.0,0.0,12598.744186046515,0.0,0.0,48171.656280356125,353.6347,11.401807499999999,6.169999999999999,0.0
357.0,18.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,47388.30812540263,25.8294,1.5962949999999998,4.85,0.0
357.0,19.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,46604.95997044914,24.3685,68.69,4.525659999999999,2.8359425000000003
357.0,20.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,45821.61181549565,25.3478,40.2388675,5.951574999999999,2.3266275
357.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45813.203183518905,23.1447,16.524687500000002,10.0,4.49875
357.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45804.79455154216,22.8786,5.185405,3.37636,0.21499999999999997
357.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45796.385919565415,29.9936,4.354164999999999,6.739999999999999,0.0
357.0,24.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,9376.744186046511,0.0,0.0,45013.03776461192,37.8893,7.375387500000001,1.7800000000000002,4.130000000000001
358.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45004.62913263518,25.6303,2.4100000000000006,1.585,0.0
358.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44996.22050065843,24.534,1.9400000000000002,1.29315,0.0
358.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44987.81186868169,26.0893,4.780825000000001,1.9499999999999995,4.770825000000001
358.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44979.403236704944,30.6926,3.0,1.9156949999999997,1.3000000000000003
358.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44970.9946047282,21.009,5.624942499999999,2.1741599999999996,4.130000000000001
